"REQ_ID","PROGRAMME","CONCURRENT_PROGRAM_NAME","DEBUT","DUREE_MIN","PARAMETRES"
48025228,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:37",419,3,", , , 5087183"
48025229,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:37",419,3,", , , 5087185"
48025230,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:37",419,3,", , , 5087097"
48025233,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:37",419,3,", , , 5085283"
48025232,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:37",419,3,", , , 5085287"
48025234,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:37",419,3,", , , 5085266"
48025231,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:37",419,3,", , , 5085282"
48025235,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:38",419,3,", , , 5085288"
48025237,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:39",419,3,", , , 5085269"
48025236,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:39",419,3,", , , 5085267"
48025238,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:40",419,3,", , , 5085268"
48025239,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:40",419,3,", , , 5085272"
48025242,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:40",419,3,", , , 5085285"
48025241,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:40",419,3,", , , 5085274"
48025240,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:40",419,3,", , , 5085284"
48025243,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:41",419,3,", , , 5085271"
48025246,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:41",419,3,", , , 5085275"
48025245,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:41",419,3,", , , 5085270"
48025244,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:41",419,3,", , , 5085286"
48025247,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:43",419,2,", , , 5085273"
48025248,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:44",419,2,", , , 5085276"
48025249,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:44",419,2,", , , 5085277"
48025253,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:44",419,2,", , , 5085281"
48025251,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:44",419,2,", , , 5085279"
48025252,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:44",419,2,", , , 5085280"
48025250,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:44",419,2,", , , 5085278"
48025254,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:45",419,2,", , , 5085370"
48025256,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:45",419,2,", , , 5087327"
48025255,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:45",419,2,", , , 5087326"
48025260,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:46",419,2,", , , 5087330"
48025262,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:46",419,2,", , , 5087332"
48025259,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:46",419,2,", , , 5087331"
48025261,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:46",419,2,", , , 5087333"
48025258,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:46",419,2,", , , 5085256"
48025257,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:46",419,2,", , , 5087328"
48025263,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:47",419,2,", , , 5087329"
48025264,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:48",419,1,", , , 5087111"
48025266,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:48",419,1,", , , 5087193"
48025265,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:48",419,1,", , , 5085257"
48025267,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:49",419,1,", , , 5087194"
48025269,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:50",419,1,", , , 5087188"
48025268,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:50",419,1,", , , 5087195"
48025272,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:51",419,1,", , , 5087190"
48025270,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:51",419,1,", , , 5087202"
48025271,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:51",419,1,", , , 5087196"
48025273,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:51",419,1,", , , 5087189"
48025278,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:51",419,1,", , , 5087197"
48025274,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:51",419,1,", , , 5087191"
48025276,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:51",419,1,", , , 5087206"
48025277,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:51",419,1,", , , 5087200"
48025275,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:51",419,1,", , , 5087192"
48025279,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:52",419,1,", , , 5087198"
48025282,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:52",419,1,", , , 5087187"
48025281,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:52",419,1,", , , 5087201"
48025280,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:52",419,1,", , , 5087199"
48025283,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:53",419,1,", , , 5087203"
48025285,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:54",419,", , , 5087205"
48025284,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:54",419,", , , 5087204"
48025286,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:55",419,", , , 5087207"
48025287,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:55",419,", , , 5087186"
48025289,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:56",419,", , , 5087136"
48025288,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:56",419,", , , 5087135"
48025290,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:57",419,", , , 5087334"
48025293,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:57",419,", , , 5087281"
48025292,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:57",419,", , , 5087275"
48025291,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:57",419,", , , 5087335"
48025294,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:58",419,", , , 5087280"
48025295,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:58",419,", , , 5087282"
48025299,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:58",419,", , , 5087210"
48025300,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:58",419,", , , 5087337"
48025301,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:58",419,", , , 5087336"
48025297,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:58",419,", , , 5087208"
48025298,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:58",419,", , , 5087137"
48025296,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:58",419,", , , 5087209"
48025303,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:59",419,", , , 5087283"
48025302,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:51:59",419,", , , 5087338"
48025305,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:00",418,9,", , , 5087342"
48025304,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:00",418,9,", , , 5087339"
48025306,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:01",418,9,", , , 5087340"
48025307,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:02",418,9,", , , 5087341"
48025309,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:03",418,9,", , , 5087285"
48025312,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:03",418,9,", , , 5087277"
48025311,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:03",418,9,", , , 5087276"
48025310,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:03",418,9,", , , 5087098"
48025308,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:03",418,9,", , , 5087284"
48025315,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:04",418,9,", , , 5085290"
48025314,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:04",418,9,", , , 5085289"
48025313,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:04",418,9,", , , 5087112"
48025317,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:05",418,9,", , , 5085248"
48025316,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:05",418,9,", , , 5085291"
48025319,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:06",418,8,", , , 5085260"
48025318,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:06",418,8,", , , 5085259"
48025322,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:06",418,8,", , , 5085311"
48025320,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:06",418,8,", , , 5085258"
48025321,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:06",418,8,", , , 5085261"
48025323,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:07",418,8,", , , 5085312"
48025324,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:07",418,8,", , , 5085309"
48025325,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:07",418,8,", , , 5085296"
48025326,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:08",418,8,", , , 5085297"
48025327,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:09",418,8,", , , 5085308"
48025328,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:09",418,8,", , , 5085298"
48025332,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:10",418,8,", , , 5085294"
48025329,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:10",418,8,", , , 5085299"
48025333,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:10",418,8,", , , 5085292"
48025331,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:10",418,8,", , , 5085293"
48025330,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:10",418,8,", , , 5085304"
48025334,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:11",418,8,", , , 5085295"
48025337,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:11",418,8,", , , 5085302"
48025336,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:11",418,8,", , , 5085301"
48025335,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:11",418,8,", , , 5085300"
48025338,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:11",418,8,", , , 5085303"
48025343,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:12",418,7,", , , 5085249"
48025345,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:12",418,7,", , , 5085327"
48025344,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:12",418,7,", , , 5085250"
48025340,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:12",418,7,", , , 5085306"
48025341,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:12",418,7,", , , 5085307"
48025342,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:12",418,7,", , , 5085310"
48025339,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:12",418,7,", , , 5085305"
48025349,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:14",418,7,", , , 5085316"
48025348,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:14",418,7,", , , 5085315"
48025347,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:14",418,7,", , , 5085314"
48025346,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:14",418,7,", , , 5085313"
48025350,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:15",418,7,", , , 5085317"
48025351,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:15",418,7,", , , 5085318"
48025352,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:15",418,7,", , , 5085326"
48025353,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:15",418,7,", , , 5085319"
48025356,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:16",418,7,", , , 5085322"
48025358,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:16",418,7,", , , 5085323"
48025355,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:16",418,7,", , , 5085321"
48025354,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:16",418,7,", , , 5085320"
48025357,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:16",418,7,", , , 5085324"
48025359,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:17",418,7,", , , 5085325"
48025360,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:17",418,7,", , , 5085262"
48025361,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:17",418,7,", , , 5085263"
48025362,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:17",418,7,", , , 5085265"
48025363,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:18",418,6,", , , 5085264"
48025364,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:19",418,6,", , , 5087211"
48025365,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:19",418,6,", , , 5085251"
48025366,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:20",418,6,", , , 5085252"
48025367,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:20",418,6,", , , 5085253"
48025368,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:20",418,6,", , , 5085254"
48025369,"DKA : Création du fichier avis de virement","DKA_RAPVIR_PDF","27/05 00:52:20",418,6,", , , 5085255"
48025371,"DKA : Rattachement de l'avis de virement au règlement AP","DKA_SAPVIR_ATTACH","27/05 00:52:41",418,3,""
48025372,"DKA : Envoi avis de virement par mail","DKA_SAPVIR_MAIL","27/05 00:52:41",418,3,""
48025375,"DKA : Règlements automatiques des prélèvements clients","DKA_SARAUTOPRELEV","27/05 00:55:16",415,7,"20260527"
48025382,"DKA : Automatisation des factures éligibles au prélèvement client","DKA_SARRGLTPRLV_AUTO1","27/05 00:55:17",415,7,"20260620, DEW"
48025376,"DKA : Automatisation des factures éligibles au prélèvement client","DKA_SARRGLTPRLV_AUTO1","27/05 00:55:17",415,7,"20260620, DCW"
48025392,"DKA : Mouvements éligibles au prélèvement automatique","DKAR_AR_FACNLETRREES","27/05 00:55:17",415,7,"20260620, DOS, , , "
48025386,"DKA : Mouvements éligibles au prélèvement automatique","DKAR_AR_FACNLETRREES","27/05 00:55:17",415,7,"20260620, DSW, , , "
48025390,"DKA : Mouvements éligibles au prélèvement automatique","DKAR_AR_FACNLETRREES","27/05 00:55:17",415,7,"20260620, DEW, , , "
48025387,"DKA : Mouvements éligibles au prélèvement automatique","DKAR_AR_FACNLETRREES","27/05 00:55:17",415,7,"20260620, EPS, , , "
48025389,"DKA : Mouvements éligibles au prélèvement automatique","DKAR_AR_FACNLETRREES","27/05 00:55:17",415,7,"20260620, DLS, , , "
48025393,"DKA : Mouvements éligibles au prélèvement automatique","DKAR_AR_FACNLETRREES","27/05 00:55:17",415,7,"20260620, DNA, , , "
48025385,"DKA : Mouvements éligibles au prélèvement automatique","DKAR_AR_FACNLETRREES","27/05 00:55:17",415,7,"20260620, DRW, , , "
48025391,"DKA : Mouvements éligibles au prélèvement automatique","DKAR_AR_FACNLETRREES","27/05 00:55:17",415,7,"20260620, DMS, , , "
48025388,"DKA : Mouvements éligibles au prélèvement automatique","DKAR_AR_FACNLETRREES","27/05 00:55:17",415,7,"20260620, DCW, , , "
48025379,"DKA : Automatisation des factures éligibles au prélèvement client","DKA_SARRGLTPRLV_AUTO1","27/05 00:55:17",415,7,"20260620, DSW"
48025377,"DKA : Automatisation des factures éligibles au prélèvement client","DKA_SARRGLTPRLV_AUTO1","27/05 00:55:17",415,7,"20260620, EPS"
48025383,"DKA : Automatisation des factures éligibles au prélèvement client","DKA_SARRGLTPRLV_AUTO1","27/05 00:55:17",415,7,"20260620, DMS"
48025381,"DKA : Automatisation des factures éligibles au prélèvement client","DKA_SARRGLTPRLV_AUTO1","27/05 00:55:17",415,7,"20260620, DLS"
48025380,"DKA : Automatisation des factures éligibles au prélèvement client","DKA_SARRGLTPRLV_AUTO1","27/05 00:55:17",415,7,"20260620, DRW"
48025378,"DKA : Automatisation des factures éligibles au prélèvement client","DKA_SARRGLTPRLV_AUTO1","27/05 00:55:17",415,7,"20260620, DNA"
48025384,"DKA : Automatisation des factures éligibles au prélèvement client","DKA_SARRGLTPRLV_AUTO1","27/05 00:55:17",415,7,"20260620, DOS"
48025394,"Programme de création de remises automatiques (API)","AUTOREMAPI","27/05 00:55:30",415,4,"REMIT, 2026/05/27 00:55:29, 2026/05/27 00:55:17, Y"
48025395,"DKA : Envoi des états pour le prélèvement automatique","DKA_SARRGLTPRLV_MAIL","27/05 00:55:37",415,3,"48025387, EPS, 20260620"
