Sté CAP,Région CA,Sté Cde,Cde,Ligne Cde,Projet,Num tâche,Date clô,Date fer,Type dépense,Compte imputation,Fournisseur,Qté Cde.,Qté reçue,Qté Fact. Rapprochée,Prix U.,Montant Prov.,Motif rejet,Description article
0001,DMS,0001,4812769,1,FA0069247P,GX0604737B,31/12/22,30/06/23,SOUS TRAITANTS,0001.DMS.611000.65111.0.B00002012L.A00006898N.FA0069247P.0.0.0.0,CABINET D ETUDES MARC MERLIN,"191255,5","191255,5","174961,51",1,"16293,99",Le projet / tÃ¢che FA0069247P/GX0604737B n'est pas valide Ã  la date du 31-MAR-26,COMMANDE MOE suivant contrat cadre Maitrise d&#8217;œuvre type 2 - 3 391 055 € x (6.48% renégocié) 5.64 %
0001,DMS,0001,4875917,1,FA0069247P,GX0604737B,31/12/22,30/06/23,SOUS TRAITANTS,0001.DMS.611000.65111.0.B00002012L.A00006898N.FA0069247P.0.0.0.0,SOCIETE EAU DU GRAND LYON PAR ABREVIATION EAU DU GRAND LYON,"22206,24","22206,24",0,1,"22206,24",Le projet / tÃ¢che FA0069247P/GX0604737B n'est pas valide Ã  la date du 31-MAR-26,NAPOLEON - rue des Serpollières - Lyon 8 - Création d'une baïonnette - Réseau Eau Potable
0001,DMS,0001,4816694,3,FA0069242J,GX0604722J,31/12/23,30/06/24,SOUS TRAITANTS,0001.DMS.611000.65111.0.B00002012L.A00006898N.FA0069242J.0.0.0.0,WANNITUBE,"6172,71","6172,71","5864,07",1,"308,64",Le projet / tÃ¢che FA0069242J/GX0604722J n'est pas valide Ã  la date du 31-MAR-26,SKIDS LEYNAUD - PN 25 - 2x800 kW - RACDT HYDRAULIQUE - SELON BPU
0001,DMS,0001,BC1682704,1,FA0075759P,GX1515118A,02/04/25,02/04/26,SOUS TRAITANTS,0001.DMS.611000.65111.0.B00001249V.A00020759P.FA0075759P.0.0.0.0,MS2C,1,1,0,"821,58","821,58",Imputation interdite pour le projet / tÃ¢che FA0075759P/GX1515118A sur un journal Ã  extourne automatique car ce projet ne sera plus valide Ã  la date de l'extourne 30-AVR-26,remplacement de tout l'équIpement de plomberIe de l'agence
0001,DMS,0001,4859556,1,FA0034209Z,GX0756853K,28/12/21,28/06/22,SOUS TRAITANTS,0001.DMS.611000.65111.0.B00001241K.A00016153F.FA0034209Z.0.0.0.0,CGM,1,1,",711121797","24080,46","6956,32",Le projet / tÃ¢che FA0034209Z/GX0756853K n'est pas valide Ã  la date du 31-MAR-26,Devis DT747
0001,DMS,0001,4860470,1,FA0069663M,GX0630880J,31/12/23,30/06/24,SOUS TRAITANTS,0001.DMS.611000.65111.0.B00002012L.A00006898N.FA0069663M.0.0.0.0,RENALIA,84415,84415,"80498,15",1,"3916,85",Le projet / tÃ¢che FA0069663M/GX0630880J n'est pas valide Ã  la date du 31-MAR-26,COMMANDE DE LA PRESTATION DE FOURNITURE ET POSE DU BRANCHEMENT DES RESIDENCES PIERRE CACARD 1 et 2 AU RÉSEAU DE CHALEUR URBAIN ELM SELON BORDEREAU A POINT CONTRACTUEL
0001,DMS,0001,4861602,3,FA0072479M,GX0760317X,31/12/23,30/06/24,SOUS TRAITANTS,0001.DMS.611000.65111.0.B00002012L.A00006898N.FA0072479M.0.0.0.0,WANNITUBE,"2618,61","2618,61","2487,68",1,"130,93",Le projet / tÃ¢che FA0072479M/GX0760317X n'est pas valide Ã  la date du 31-MAR-26,21 rue Ste Anne de Baraban - Raccordements Hydraulique
0001,DMS,0001,4865008,1,FA0065525K,GX0460166R,31/12/22,30/06/23,ACHAT FOURN.ENT.PETIT EQUIPM,0001.DMS.606350.65121.0.B00002012L.A00006898N.FA0065525K.0.0.0.0,WANNITUBE,"1012,9","1012,9",0,1,"1012,9",Le projet / tÃ¢che FA0065525K/GX0460166R n'est pas valide Ã  la date du 31-MAR-26,Projet Château gaillard
,,,,,,,,,,,,,,,,,,Travaux complémentaire ENERTUBE
0001,DMS,0001,4866121,1,FA0071092L,GX0697189K,31/12/23,30/06/24,ACHAT FOURN.ENT.PETIT EQUIPM,0001.DMS.606350.65121.0.B00002012L.A00006898N.FA0071092L.0.0.0.0,SOCOTEC CONSTRUCTION,1450,1450,0,1,1450,Le projet / tÃ¢che FA0071092L/GX0697189K n'est pas valide Ã  la date du 31-MAR-26,Mission CSPS Projet OPAL suivant votre devis N°0241
0001,DMS,0001,BC1685592,1,FA0012734W,GT1458349P,04/04/25,04/04/26,ACHAT FOURN.ENT.PETIT EQUIPM,0001.DMS.606350.64112.0.B00001051V.A00004943S.FA0012734W.0.0.0.0,REXEL FRANCE,1,1,0,"90,76","90,76",Imputation interdite pour le projet / tÃ¢che FA0012734W/GT1458349P sur un journal Ã  extourne automatique car ce projet ne sera plus valide Ã  la date de l'extourne 30-AVR-26,DCEAT-GT1458349P- câblerIe pompe Latouche - REXEL
0001,DMS,0001,BC1685764,1,FA0054559Z,GX1516569Z,25/04/25,25/04/26,SOUS TRAITANTS,0001.DMS.611000.65111.0.B00001245P.A00009800L.FA0054559Z.0.0.0.0,ACTIVITES RENOVATION PROFESSIONNELLE ARP,1,1,0,1066,1066,Imputation interdite pour le projet / tÃ¢che FA0054559Z/GX1516569Z sur un journal Ã  extourne automatique car ce projet ne sera plus valide Ã  la date de l'extourne 30-AVR-26,REMISE EN PEINTURE CIRCULATION 3E NORD EST
0001,DMS,0001,BC1690793,1,FA0064859D,GX1516631V,25/04/25,25/04/26,SOUS TRAITANTS,0001.DMS.611000.65111.0.B00001249V.A00018222G.FA0064859D.0.0.0.0,MJ METAL CONCEPT,1,1,",884120172",2330,270,Imputation interdite pour le projet / tÃ¢che FA0064859D/GX1516631V sur un journal Ã  extourne automatique car ce projet ne sera plus valide Ã  la date de l'extourne 30-AVR-26,ENEDIS CLUSES KING_ Remplacement trappe accès compteur
0001,DMS,0001,BC1686144,1,FA0071725F,GX1500558E,25/04/25,25/04/26,LOCATION MATERIEL OUTILL,0001.DMS.613500.65111.0.B00001238G.A00020036T.FA0071725F.0.0.0.0,KILOUTOU,1,1,",838072414","308,78",50,Imputation interdite pour le projet / tÃ¢che FA0071725F/GX1500558E sur un journal Ã  extourne automatique car ce projet ne sera plus valide Ã  la date de l'extourne 30-AVR-26,DLKH DDIK CA BOURGAMON NACELLE KILOUTOU
0001,DMS,0001,BC1689251,1,FA0014319X,GT1428294L,25/04/25,25/04/26,ACHAT FOURN.ENT.PETIT EQUIPM,0001.DMS.606350.64112.0.B00001248T.A00005788C.FA0014319X.0.0.0.0,SONEPAR FRANCE DISTRIBUTION,7,7,"6,3","31,9","22,33",Imputation interdite pour le projet / tÃ¢che FA0014319X/GT1428294L sur un journal Ã  extourne automatique car ce projet ne sera plus valide Ã  la date de l'extourne 30-AVR-26,LIT by CardI LUJUM03:JUMPER Projecteur 75W 3CCT
0001,DMS,0001,BC1689792,1,FA0015834T,GT1517492Y,25/04/25,25/04/26,SOUS TRAITANTS,0001.DMS.611000.64111.0.B00002863D.A00022899X.FA0015834T.0.0.0.0,SOCIETE PONTRAMBERTOISE DE T.P.,1,1,0,"4526,5","4526,5",Imputation interdite pour le projet / tÃ¢che FA0015834T/GT1517492Y sur un journal Ã  extourne automatique car ce projet ne sera plus valide Ã  la date de l'extourne 30-AVR-26,Terrassement canIveau suIvant devIs N°2025-0050
0001,DMS,0001,BC1687116,1,FA0010312T,GT1517091S,25/04/25,25/04/26,ACHAT FOURN.ENT.PETIT EQUIPM,0001.DMS.606350.64112.0.B00001226T.A00015726W.FA0010312T.0.0.0.0,SOFINTHER,1,1,",866469733","433,31","57,86",Imputation interdite pour le projet / tÃ¢che FA0010312T/GT1517091S sur un journal Ã  extourne automatique car ce projet ne sera plus valide Ã  la date de l'extourne 30-AVR-26,POMPE BOUCLAGE
0001,DMS,0001,4869033,1,FA0014216E,GX0675730A,30/11/21,31/05/22,SOUS TRAITANTS,0001.DMS.611000.65111.0.B00002856W.A00005754N.FA0014216E.0.0.0.0,AED INDUSTRIE,11311,11311,"3393,3",1,"7917,7",Le projet / tÃ¢che FA0014216E/GX0675730A n'est pas valide Ã  la date du 31-MAR-26,DMBF - GX0675730A - AED - MICHELIN LADOUX - TRUJILLO - B138 ST V2V SSTATION G16-G38-E1-E2 - SELON OFFRE D2021176
0001,DMS,0001,4870743,1,FA0066821H,GX0637418N,31/12/21,30/06/22,SOUS TRAITANTS,0001.DMS.611000.65111.0.B00002899V.A00006752Y.FA0066821H.0.0.0.0,WANNITUBE,"2301949,7","2301949,7","2290811,39",1,"11138,31",Le projet / tÃ¢che FA0066821H/GX0637418N n'est pas valide Ã  la date du 31-MAR-26,Commande de groupement WANNITUBE / SADE pour CLERVIA - FEEDER
0001,DMS,0001,4875584,1,FA0006847F,GT0813220N,27/06/21,27/12/21,SOUS TRAITANTS,0001.DMS.611000.64111.0.B00001217H.A00001520C.FA0006847F.0.0.0.0,ARISTON THERMO FRANCE,1,1,",962858229","657,75","24,43",Le projet / tÃ¢che FA0006847F/GT0813220N n'est pas valide Ã  la date du 31-MAR-26,COMMANDE SUIVANT DEVIS ELCO N°VA21041505
,,,,,,,,,,,,,,,,,,REF CHANTIER: LE BASSIN
0001,DMS,0001,4877952,1,FA0073312J,GX0801398E,31/12/23,30/06/24,ACHAT FOURN.ENT.PETIT EQUIPM,0001.DMS.606350.65121.0.B00002012L.A00006898N.FA0073312J.0.0.0.0,RENALIA,85591,85591,"75066,57",1,"10524,43",Le projet / tÃ¢che FA0073312J/GX0801398E n'est pas valide Ã  la date du 31-MAR-26,Projet Natecia
,,,,,,,,,,,,,,,,,,Réalisation d'un réseau RCU suivant BPU conforme au contrat cadre DSP Lyon
0001,DMS,0001,4881557,1,FA0073866N,GX0828880J,31/12/23,30/06/24,SOUS TRAITANTS,0001.DMS.611000.65111.0.B00002012L.A00006898N.FA0073866N.0.0.0.0,CABINET D ETUDES MARC MERLIN,"3337,13","3337,13",0,1,"3337,13",Le projet / tÃ¢che FA0073866N/GX0828880J n'est pas valide Ã  la date du 31-MAR-26,Projet Brossolette LMH - MOE MERLIN - Montant travaux 24719.45 euros pour un taux de 13.5% selon accord cadre
0001,DMS,0001,4682535,1,FA0047347D,GX0215582E,31/12/23,30/06/24,SOUS TRAITANTS,0001.DMS.611000.65111.0.B00002012L.A00006898N.FA0047347D.0.0.0.0,APAVE EXPLOITATION FRANCE,"3097,5","3097,5","3037,76",1,"59,74",Le projet / tÃ¢che FA0047347D/GX0215582E n'est pas valide Ã  la date du 31-MAR-26,Commande mission de Coordination Sécurité Protection de la Santé - projet feeder La Doua à Villeurbanne suivant votre devis de réf.A532295456.1 du 15/11/2017
0001,DMS,0001,4689806,2,FA0065178R,GX0440569X,25/10/21,25/04/22,ACHAT MAT.PIECES DETACHEES,0001.DMS.601000.65121.0.B00002899V.A00005021F.FA0065178R.0.0.0.0,AZWATT SARL,1,1,0,655,655,Le projet / tÃ¢che FA0065178R/GX0440569X n'est pas valide Ã  la date du 31-MAR-26,Commande suivant bordereau de prix 2018 - skid INRA 1000 KW supplément^piquage DN25 - MES 5%
0001,DMS,0001,4689806,2,FA0065178R,GX0440569X,25/10/21,25/04/22,ACHAT MAT.PIECES DETACHEES,0001.DMS.601000.65121.0.B00002899V.A00005021F.FA0065178R.0.0.0.0,AZWATT SARL,1,1,0,655,655,Le projet / tÃ¢che FA0065178R/GX0440569X n'est pas valide Ã  la date du 31-MAR-26,Commande suivant bordereau de prix 2018 - skid INRA 1000 KW supplément^piquage DN25 - MES 5%
0001,DMS,0001,4689806,1,FA0065178R,GX0440569X,25/10/21,25/04/22,ACHAT MAT.PIECES DETACHEES,0001.DMS.601000.65121.0.B00002899V.A00005021F.FA0065178R.0.0.0.0,AZWATT SARL,1,1,0,9825,9825,Le projet / tÃ¢che FA0065178R/GX0440569X n'est pas valide Ã  la date du 31-MAR-26,Commande suivant bordereau de prix 2018 - skid INRA 1000 KW supplément^piquage DN25 - LIVRAISON 75%
0001,DMS,0001,4733281,6,FA0063686W,GX0387431M,08/12/24,31/12/25,SOUS TRAITANTS,0001.DMS.611000.65111.XXX0736.B00002012L.A00006898N.FA0063686W.0.0.0.0,EGIS INDUSTRIES,45970,45970,"21369,5",1,"24600,5",Le projet / tÃ¢che FA0063686W/GX0387431M n'est pas valide Ã  la date du 31-MAR-26,Tranche Optionnelle 1 - DDAE
0001,DMS,0001,4736057,1,FA0062419F,GX0349548N,31/12/20,30/06/21,SOUS TRAITANTS,0001.DMS.611000.65111.0.B00001675D.A00005821P.FA0062419F.0.0.0.0,IMOTUBS,1,1,0,"3944,03","3944,03",Le projet / tÃ¢che FA0062419F/GX0349548N n'est pas valide Ã  la date du 31-MAR-26,Commande selon devis N°3795 du 16/01/2018 - Pompe été CROIX BERTHAUD
0001,DNA,0001,BC1712188,1,FA0066480W,GX1524226A,25/04/25,25/04/26,SOUS TRAITANTS,0001.DNA.611000.65111.0.B00002713H.A00019041M.FA0066480W.0.0.0.0,ONET SERVICES,1,1,0,"5841,84","5841,84",Imputation interdite pour le projet / tÃ¢che FA0066480W/GX1524226A sur un journal Ã  extourne automatique car ce projet ne sera plus valide Ã  la date de l'extourne 30-AVR-26,safran poItIers avenant consommable onet devIs 86012503035
0001,DNA,0001,BC1680023,2,FA0083417S,GX1514356J,25/04/25,25/04/26,ACHAT FOURN.ENT.PETIT EQUIPM,0001.DNA.606350.65121.0.B00001092R.A00019148J.FA0083417S.0.0.0.0,COMPTOIR GENERAL DE ROBINETTERIE,1,1,0,"50,51","50,51",Imputation interdite pour le projet / tÃ¢che FA0083417S/GX1514356J sur un journal Ã  extourne automatique car ce projet ne sera plus valide Ã  la date de l'extourne 30-AVR-26,TUBE PVC PRES.PN16 HT 5ML D32
0001,DNA,0001,BC1674962,1,FA0013281S,GT1511768T,25/04/25,25/04/26,ACHAT MAT.PIECES DETACHEES,0001.DNA.601000.64112.0.B00001085H.A00005283D.FA0013281S.0.0.0.0,SCGA,1,1,",844006843","835,87","130,39",Imputation interdite pour le projet / tÃ¢che FA0013281S/GT1511768T sur un journal Ã  extourne automatique car ce projet ne sera plus valide Ã  la date de l'extourne 30-AVR-26,devIs n;413291  SBON/EBAL
0001,DNA,0001,BC1681086,3,FA0067012A,GX1459032R,25/04/25,25/04/26,ACHAT FOURN.ENT.PETIT EQUIPM,0001.DNA.606350.65121.0.B00001076Y.A00019158W.FA0067012A.0.0.0.0,LEGOUEIX,1,1,0,24,24,Imputation interdite pour le projet / tÃ¢che FA0067012A/GX1459032R sur un journal Ã  extourne automatique car ce projet ne sera plus valide Ã  la date de l'extourne 30-AVR-26,35295462 JEU DE CORDONS IP2X P/DDT VAT PTE DIA. 4MM SUIVANT ODP N°014299 DU 19/03/25
0001,DNA,0001,BC1681414,1,FA0024349V,GT1510176J,25/04/25,25/04/26,SOUS TRAITANTS,0001.DNA.611000.64111.0.B00001117V.A00010563D.FA0024349V.0.0.0.0,GREG GENIE CLIMATIQUE,1,1,0,"1132,34","1132,34",Imputation interdite pour le projet / tÃ¢che FA0024349V/GT1510176J sur un journal Ã  extourne automatique car ce projet ne sera plus valide Ã  la date de l'extourne 30-AVR-26,ReprIse du réseau gaz
0001,DNA,0001,BC1692267,1,FA0023630C,GX1514275S,25/04/25,25/04/26,ACHAT FOURN.ENT.PETIT EQUIPM,0001.DNA.606350.65121.0.B00001116T.A00010339Z.FA0023630C.0.0.0.0,VAMA-DOCKS,1,1,0,"45,26","45,26",Imputation interdite pour le projet / tÃ¢che FA0023630C/GX1514275S sur un journal Ã  extourne automatique car ce projet ne sera plus valide Ã  la date de l'extourne 30-AVR-26,MaIson du département NIort - InstallatIon clImatIsatIon local publIcIté
0001,DNA,0001,BC1692877,1,FA0073589Z,GX1505666J,25/04/25,25/04/26,ACHAT FOURN.ENT.PETIT EQUIPM,0001.DNA.606350.65121.0.B00002841D.A00020059V.FA0073589Z.0.0.0.0,PARTEDIS CHAUFFAGE SANITAIRE,1,1,0,"20,49","20,49",Imputation interdite pour le projet / tÃ¢che FA0073589Z/GX1505666J sur un journal Ã  extourne automatique car ce projet ne sera plus valide Ã  la date de l'extourne 30-AVR-26,commande selon devIs 15296673
0001,DNA,0001,BC1694367,1,FA0060358N,GX1500372T,25/04/25,25/04/26,LOCATION MATERIEL OUTILL,0001.DNA.613500.65111.0.B00001061F.A00016607X.FA0060358N.0.0.0.0,LOXAM,1,1,",910045739","177,09","15,93",Imputation interdite pour le projet / tÃ¢che FA0060358N/GX1500372T sur un journal Ã  extourne automatique car ce projet ne sera plus valide Ã  la date de l'extourne 30-AVR-26,commande suIvant devIs 904440050750 dalkIa MARTY pour la date du 02/04 pour loxam boulazac
0001,DNA,0001,BC1697433,4,FA0074583D,GX1480461S,25/04/25,25/04/26,TRANSP./ACHAT MARCHANDISE,0001.DNA.624100.65121.0.B00001977X.A00020514L.FA0074583D.0.0.0.0,DEHON SERVICE,1,1,0,75,75,Imputation interdite pour le projet / tÃ¢che FA0074583D/GX1480461S sur un journal Ã  extourne automatique car ce projet ne sera plus valide Ã  la date de l'extourne 30-AVR-26,FraIs de port
0001,DNA,0001,BC836004,1,FA0070744R,GX1178710T,28/08/23,28/02/24,ACHAT MAT.PIECES DETACHEES,0001.DNA.601000.65121.0.B00001071S.A00019825D.FA0070744R.0.0.0.0,ATLANTIC CLIMATISATION ET TRAITEMENT D'AIR COMMERCE,1,1,0,"77,86","77,86",Le projet / tÃ¢che FA0070744R/GX1178710T n'est pas valide Ã  la date du 31-MAR-26,FournIture cartes Belambra suIvant devIs n°292020104 (P6)
0001,DNA,0001,BC836004,2,FA0070744R,GX1178710T,28/08/23,28/02/24,ACHAT MAT.PIECES DETACHEES,0001.DNA.601000.65121.0.B00001071S.A00019825D.FA0070744R.0.0.0.0,ATLANTIC CLIMATISATION ET TRAITEMENT D'AIR COMMERCE,1,1,0,15,15,Le projet / tÃ¢che FA0070744R/GX1178710T n'est pas valide Ã  la date du 31-MAR-26,FraIs de port
0001,DNA,0001,BC1111649,1,FA0034132L,GX1196857P,26/12/24,26/12/25,SOUS TRAITANTS,0001.DNA.611000.65111.0.B00001939D.A00013891K.FA0034132L.0.0.0.0,IZOL 33,1,1,0,1245,1245,Le projet / tÃ¢che FA0034132L/GX1196857P n'est pas valide Ã  la date du 31-MAR-26,A22 FRANKLIN POINCARE - CALORIFUGE : D-2023-004104
0001,DNA,0001,BC1460314,1,FA0085017K,GT1425812R,26/12/24,26/12/25,ACHAT FOURN.ENT.PETIT EQUIPM,0001.DNA.606350.64112.0.B00001085H.A00022926C.FA0085017K.0.0.0.0,COMPTOIR GENERAL DE ROBINETTERIE,1,1,",14998954","430,23","365,7",Le projet / tÃ¢che FA0085017K/GT1425812R n'est pas valide Ã  la date du 31-MAR-26,REGUL. PRESSION FF PN25 26X34 4-10B
0001,DNA,0001,BC1670404,1,FA0022102R,GX1394080G,26/03/25,26/03/26,SOUS TRAITANTS,0001.DNA.611000.65111.0.B00001061F.A00006703S.FA0022102R.0.0.0.0,APAVE INFRASTRUCTURES ET CONSTRUCTION FRANCE,1,1,0,"318,51","318,51",Le projet / tÃ¢che FA0022102R/GX1394080G n'est pas valide Ã  la date du 31-MAR-26,COMPLEMENT A LA COMMANDE BC1498729 SELON MAIL DU 30/01/25
0001,DRW,0001,BC1198408,1,FA0069260E,GT1323312N,26/03/25,26/03/26,SOUS TRAITANTS,0001.DRW.611000.64111.0.B00001343B.A00019543H.FA0069260E.0.0.0.0,GLOBAL ENERGIES ET SERVICES,1,1,0,1130,1130,Le projet / tÃ¢che FA0069260E/GT1323312N n'est pas valide Ã  la date du 31-MAR-26,COMMANDE SELON DEVIS GLOBAL ENERGIES 4644
0001,DRW,0001,BC1198425,1,FA0069260E,GT1323314R,26/12/24,26/12/25,SOUS TRAITANTS,0001.DRW.611000.64111.0.B00001343B.A00019543H.FA0069260E.0.0.0.0,PRO SERVICES CONSEILS,1,1,0,4687,4687,Le projet / tÃ¢che FA0069260E/GT1323314R n'est pas valide Ã  la date du 31-MAR-26,COMMANDE SELON DEVIS PSC DC24/52  DU 06/02/2024
0484,DRW,0484,BC767137,1,FC0080806A,GY1088498E,10/02/25,10/02/26,ACHAT FOURN.ENT.PETIT EQUIPM,0484.DRW.231600.12120.0.B00001304G.A00021951V.FC0080806A.F20.0.0.0,GRDF,1,",5",0,"14613,74","7306,87",Le projet / tÃ¢che FC0080806A/GY1088498E n'est pas valide Ã  la date du 31-MAR-26,MGE-GRDF-Raccordement chaufferIe LAGNY suIvant contrat RE1-2206274_001002 du 27/03/2023 joInt
0484,DRW,0484,BC907194,1,FC0080806A,GY1088498E,10/02/25,10/02/26,ACHAT FOURN.ENT.PETIT EQUIPM,0484.DRW.231600.12120.0.B00001304G.A00021951V.FC0080806A.F20.0.0.0,CUENOD,1,1,",983964054","119231,51","1911,99",Le projet / tÃ¢che FC0080806A/GY1088498E n'est pas valide Ã  la date du 31-MAR-26,MGE BRULEURS 9 MW CHAUFFERIE
0484,DRW,0484,BC1034053,1,FC0080806A,GY1088498E,10/02/25,10/02/26,SOUS TRAITANTS,0484.DRW.231600.12120.0.B00001304G.A00021951V.FC0080806A.F20.0.0.0,INNOVATIVE ET SMART BUILDINGS,1,1,",811736955","3281,26","617,74",Le projet / tÃ¢che FC0080806A/GY1088498E n'est pas valide Ã  la date du 31-MAR-26,MGE CHAUFFERIE  PLOT D'ENCRAGE PANNEAUX SOLAIRES
0363,DMS,0363,4681198,1,FA0062014W,GX0334030E,31/12/23,30/06/24,LOCATION MATERIEL OUTILL,0363.DMS.613500.65111.0.B00002012L.A00006898N.FA0062014W.0.0.0.0,AGGREKO FRANCE,1,1,",867552615","4945,36",655,Le projet / tÃ¢che FA0062014W/GX0334030E n'est pas valide Ã  la date du 31-MAR-26,Location groupe électrogène 60KVA selon devis N°Q-67034-1 du 13/12/2018. Livraison le 02/01/2018.
0363,DMS,0363,4683606,1,FA0048615V,GT0758910Y,30/06/22,31/12/22,SOUS TRAITANTS,0363.DMS.611000.64111.0.B00002014N.A00006898N.FA0048615V.0.0.0.0,ACTIBE,52,52,"47,1784967",1530,"7376,9",Le projet / tÃ¢che FA0048615V/GT0758910Y n'est pas valide Ã  la date du 31-MAR-26,Travaux de P3 - Passage à 120° selon Listing ELM Opérations Relevés aavant travaux - PID à réaliser - Suivis travaux - DOE
0167,DRW,0167,4681254,1,FA0048607K,GT0579753K,31/12/20,30/06/21,ACHAT FOURN.ENT.PETIT EQUIPM,0167.DRW.606350.64112.0.B00001295X.A00009806T.FA0048607K.0.0.0.0,ITRON FRANCE,4439,4439,3624,1,815,Le projet / tÃ¢che FA0048607K/GT0579753K n'est pas valide Ã  la date du 31-MAR-26,Commande ITRON selon devis n°G.19.11.0232.MF.PB pour le remplacement des 2 compteurs cogénérations GPSEP
0167,DRW,0167,BC147451,1,FA0048607K,GT0900556J,30/06/22,31/12/22,ACHAT FOURN.PETIT EQUIP IMMEUB,0167.DRW.606350.64112.0.B00001295X.A00009806T.FA0048607K.0.0.0.0,C4E TECHNOLOGIES,1,1,",500001542","3241,59","1620,79",Le projet / tÃ¢che FA0048607K/GT0900556J n'est pas valide Ã  la date du 31-MAR-26,Commande C4E selon devis n°23227 GPSEP
0167,DRW,0167,BC215231,1,FC0072813S,GY0778298E,07/12/22,07/06/23,SOUS TRAITANTS,0167.DRW.231600.12120.0.B00001295X.A00009806T.FC0072813S.F20.0.0.0,FRANCHE COMTE TRAVAUX PUBLICS,1,",85",",811723479",31390,"1201,5",Le projet / tÃ¢che FC0072813S/GY0778298E n'est pas valide Ã  la date du 31-MAR-26,"Fourniture et pose d'un mur parpaing et d'une porte coupe-feu 2h au sein du local abritant la sous-station du CHSF, selon devis 2021CP0657"
0167,DRW,0167,BC271563,1,FA0048607K,GX0953490L,31/12/22,30/06/23,SOUS TRAITANTS,0167.DRW.611000.65111.0.B00001295X.A00009806T.FA0048607K.0.0.0.0,MTC-SERVICES,1,1,0,"4199,1","4199,1",Le projet / tÃ¢che FA0048607K/GX0953490L n'est pas valide Ã  la date du 31-MAR-26,MTC DE-2022-01-113 travaux DE DEPOSE ET RETOUR MATERIELS CONCESSIONS C 39 A FAIRE FIN DE CHAUFFE
0119,DOS,0119,BC1256549,1,FA0025981Z,GX1299601V,25/06/24,25/06/25,SOUS TRAITANTS,0119.DOS.611000.65111.0.B00002521P.A00017891F.FA0025981Z.0.0.0.0,APAVE INFRASTRUCTURES ET CONSTRUCTION FRANCE,1,1,0,"227,6","227,6",Le projet / tÃ¢che FA0025981Z/GX1299601V n'est pas valide Ã  la date du 31-MAR-26,DT0018129  : CR02 ExtensIon vestIaIres Soulac B (Accompagnement APAVE)
0119,DOS,0119,BC1427195,2,FA0025988G,GX1411790G,26/12/24,26/12/25,ACHAT FOURN.ENT.PETIT EQUIPM,0119.DOS.606350.65121.0.B00002528Y.A00017891F.FA0025988G.0.0.0.0,SONEPAR FRANCE DISTRIBUTION,1,1,",884712771","631,9","72,85",Le projet / tÃ¢che FA0025988G/GX1411790G n'est pas valide Ã  la date du 31-MAR-26,Remplacement du mât 0LSYA 18LA
0119,DOS,0119,BC1679789,1,FA0025999V,GX1513282N,25/04/25,25/04/26,ACHAT FOURN.ENT.PETIT EQUIPM,0119.DOS.606350.65121.0.B00002539K.A00017891F.FA0025999V.0.0.0.0,SONEPAR FRANCE DISTRIBUTION,1,1,",874606056","1377,1","172,68",Imputation interdite pour le projet / tÃ¢che FA0025999V/GX1513282N sur un journal Ã  extourne automatique car ce projet ne sera plus valide Ã  la date de l'extourne 30-AVR-26,matereIls pour DevIs N° C24123715-2 eclaIrage semaphore
0119,DOS,0119,BC1684188,1,FA0026686A,GX1515419S,11/04/25,11/04/26,ACHAT FOURN.ENT.PETIT EQUIPM,0119.DOS.606350.65121.0.B00002799F.A00022110A.FA0026686A.0.0.0.0,BAYARD MATERIAUX,1,1,",500094322","53,01","26,5",Imputation interdite pour le projet / tÃ¢che FA0026686A/GX1515419S sur un journal Ã  extourne automatique car ce projet ne sera plus valide Ã  la date de l'extourne 30-AVR-26,AGGL. R&L4R CTBH Hydro25 204.7/91.7
0119,DOS,0119,BC1690235,1,FA0025988G,GX1517503K,25/04/25,25/04/26,ACHAT FOURN.ENT.PETIT EQUIPM,0119.DOS.606350.65121.0.B00002528Y.A00017891F.FA0025988G.0.0.0.0,MITSUBISHI ELECTRIC,1,1,",720001235","1619,4","453,43",Imputation interdite pour le projet / tÃ¢che FA0025988G/GX1517503K sur un journal Ã  extourne automatique car ce projet ne sera plus valide Ã  la date de l'extourne 30-AVR-26,bat Nord-0 DVT913GF
0184,DRW,0184,BC1016847,1,FC0067354N,GY1250184N,10/02/25,10/02/26,HONORAIRES ADM & COMMERC,0184.DRW.231600.12120.0.B00001306J.A00008622Y.FC0067354N.F20.0.0.0,GTA GEOMETRES EXPERTS,1,1,",594936709",3950,1600,Le projet / tÃ¢che FC0067354N/GY1250184N n'est pas valide Ã  la date du 31-MAR-26,GTA - ETUDE TRACE BIS -TRACHE 2 SEINERGIE
